ID_Lote,Fecha,ID_Producto,ID_Linea,ID_Turno,Leche_Usada_Litros,Azucar_Usada_Kg,Otros_Insumos_Kg,Produccion_Programada_Kg,Produccion_Real_Kg,Produccion_Conforme_Kg,Produccion_Defectuosa_Kg,Tiempo_Planificado_Horas,Tiempo_Operativo_Horas,Tiempo_Parada_Horas,Tiempo_Total_Horas,Consumo_Vapor_m3,Consumo_Energia_kWh,Costo_Materia_Prima_USD,Costo_Energia_USD,Costo_ManoObra_USD,Costo_Total_USD,Costo_Unitario_USD_Kg,Estado_Calidad,Nombre_Producto,Categoria_Producto,Presentacion_Kg,Rendimiento_Teorico_L_Kg,Nombre_Linea,Capacidad_Nominal_Kg_Hora,Nombre_Turno
LOT-202603-0329,2026-03-03,PROD002,LIN002,TUR001,1946.31,100.0,10.0,500,482.03,452.86,29.17,1.0,1.07,0.0,1.07,233.49,177.87,902.45,301.53,80.25,1284.23,2.66,Rechazado / Reproceso,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202603-0330,2026-03-03,PROD005,LIN003,TUR001,3347.61,160.0,16.0,800,794.43,781.92,12.51,1.0,0.96,0.2,1.16,420.65,282.51,1542.0,538.68,127.6,2208.28,2.78,Aprobado A1,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202603-0331,2026-03-03,PROD001,LIN003,TUR002,3899.94,200.0,20.0,1000,962.79,931.41,31.38,1.25,1.23,0.0,1.23,485.15,327.2,1807.97,621.44,135.3,2564.71,2.66,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202603-0332,2026-03-04,PROD001,LIN002,TUR002,2356.2,120.0,12.0,600,585.73,571.56,14.17,1.2,1.28,0.59,1.87,300.38,200.93,1091.6,384.57,140.25,1616.42,2.76,Aprobado A1,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202603-0333,2026-03-04,PROD003,LIN002,TUR001,1505.52,80.0,8.0,400,399.36,387.53,11.83,0.8,0.81,0.0,0.81,202.78,118.63,700.32,257.57,60.75,1018.64,2.55,Aprobado con Observaciones,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202603-0334,2026-03-04,PROD002,LIN002,TUR003,1917.57,100.0,10.0,500,493.04,489.66,3.38,1.0,1.07,0.0,1.07,253.79,157.0,890.38,323.39,80.25,1294.02,2.62,Aprobado A1,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202603-0335,2026-03-04,PROD003,LIN003,TUR001,3754.54,200.0,20.0,1000,968.2,948.75,19.45,1.25,1.26,0.0,1.26,497.89,348.37,1746.91,639.27,138.6,2524.78,2.61,Aprobado A1,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202603-0336,2026-03-04,PROD002,LIN003,TUR002,2686.87,140.0,14.0,700,679.41,662.26,17.15,0.88,0.88,0.0,0.88,349.71,208.03,1247.49,444.62,96.8,1788.91,2.63,Aprobado con Observaciones,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202603-0337,2026-03-04,PROD002,LIN003,TUR002,3873.57,200.0,20.0,1000,976.06,965.9,10.16,1.25,1.32,0.68,2.0,473.79,351.74,1796.9,610.76,220.0,2627.66,2.69,Aprobado A1,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202603-0338,2026-03-05,PROD004,LIN001,TUR002,1026.04,50.0,5.0,250,250.93,217.97,32.96,1.0,1.0,0.33,1.33,127.58,85.06,473.44,163.3,59.85,696.59,2.78,Rechazado / Reproceso,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202603-0339,2026-03-05,PROD005,LIN001,TUR001,875.58,40.0,4.0,200,193.29,181.82,11.47,0.8,0.82,0.0,0.82,102.09,63.65,401.74,130.15,36.9,568.79,2.94,Rechazado / Reproceso,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202603-0340,2026-03-05,PROD002,LIN002,TUR001,1944.68,100.0,10.0,500,464.75,455.53,9.22,1.0,1.07,0.0,1.07,248.25,171.42,901.77,318.47,80.25,1300.49,2.8,Aprobado A1,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202603-0341,2026-03-05,PROD003,LIN003,TUR002,2659.81,140.0,14.0,700,693.06,662.04,31.02,0.88,0.88,0.0,0.88,348.53,236.55,1236.12,446.62,96.8,1779.54,2.57,Aprobado con Observaciones,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202603-0342,2026-03-05,PROD001,LIN003,TUR003,2664.29,140.0,14.0,700,695.59,691.05,4.54,0.88,0.88,0.0,0.88,348.69,236.81,1238.0,446.85,96.8,1781.65,2.56,Aprobado A1,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202603-0343,2026-03-06,PROD004,LIN001,TUR002,1049.76,50.0,5.0,250,240.35,237.41,2.94,1.0,1.01,0.0,1.01,122.98,71.44,483.4,156.15,45.45,685.0,2.85,Aprobado A1,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202603-0344,2026-03-06,PROD005,LIN001,TUR001,881.08,40.0,4.0,200,200.85,188.26,12.59,0.8,0.77,0.71,1.48,106.57,59.7,404.05,135.05,66.6,605.7,3.02,Rechazado / Reproceso,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202603-0345,2026-03-06,PROD002,LIN002,TUR003,2231.32,120.0,12.0,600,567.7,548.38,19.32,1.2,1.21,0.0,1.21,304.28,181.83,1039.15,386.96,90.75,1516.86,2.67,Aprobado con Observaciones,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202603-0346,2026-03-06,PROD004,LIN002,TUR001,1695.53,80.0,8.0,400,391.3,373.22,18.08,0.8,0.82,0.0,0.82,189.69,137.54,780.12,244.13,61.5,1085.75,2.77,Aprobado con Observaciones,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202603-0347,2026-03-06,PROD004,LIN002,TUR002,2417.32,120.0,12.0,600,599.91,579.93,19.98,1.2,1.26,0.0,1.26,307.61,195.75,1117.27,392.62,94.5,1604.39,2.67,Aprobado con Observaciones,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202603-0348,2026-03-06,PROD005,LIN003,TUR001,3105.57,140.0,14.0,700,672.59,633.32,39.27,0.88,0.85,0.48,1.33,345.28,240.14,1423.34,443.15,146.3,2012.79,2.99,Rechazado / Reproceso,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202603-0349,2026-03-06,PROD003,LIN003,TUR002,2589.33,140.0,14.0,700,679.01,668.44,10.57,0.88,0.86,0.0,0.86,321.98,221.65,1206.52,412.97,94.6,1714.09,2.52,Aprobado A1,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202603-0350,2026-03-06,PROD005,LIN003,TUR002,2939.32,140.0,14.0,700,673.66,648.9,24.76,0.88,0.91,0.0,0.91,317.13,232.8,1353.51,408.49,100.1,1862.1,2.76,Aprobado con Observaciones,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202603-0351,2026-03-07,PROD004,LIN001,TUR003,835.34,40.0,4.0,200,196.12,193.93,2.19,0.8,0.79,0.0,0.79,104.87,72.35,384.84,134.53,35.55,554.92,2.83,Aprobado A1,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 1 - Marmitas 500L,250,Noche (22:00 - 06:00)
LOT-202603-0352,2026-03-07,PROD003,LIN001,TUR002,1173.45,60.0,6.0,300,287.84,277.6,10.24,1.2,1.18,0.0,1.18,143.87,102.08,543.85,184.89,53.1,781.84,2.72,Aprobado con Observaciones,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202603-0353,2026-03-07,PROD005,LIN001,TUR001,1277.53,60.0,6.0,300,286.22,283.13,3.09,1.2,1.22,0.73,1.95,139.3,95.84,587.56,178.66,87.75,853.97,2.98,Aprobado A1,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202603-0354,2026-03-07,PROD002,LIN002,TUR003,1876.84,100.0,10.0,500,470.09,460.07,10.02,1.0,1.02,0.0,1.02,237.64,172.43,873.27,305.86,76.5,1255.63,2.67,Aprobado A1,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202603-0355,2026-03-07,PROD003,LIN003,TUR002,3813.44,200.0,20.0,1000,973.36,966.54,6.82,1.25,1.2,0.0,1.2,483.76,345.67,1771.64,621.99,132.0,2525.63,2.59,Aprobado A1,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202603-0356,2026-03-08,PROD003,LIN002,TUR003,2319.84,120.0,12.0,600,586.63,583.7,2.93,1.2,1.28,0.0,1.28,276.86,209.58,1076.33,357.38,96.0,1529.71,2.61,Aprobado A1,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202603-0357,2026-03-08,PROD003,LIN002,TUR002,2296.87,120.0,12.0,600,570.93,537.19,33.74,1.2,1.29,0.96,2.25,281.53,188.27,1066.69,360.43,168.75,1595.87,2.8,Rechazado / Reproceso,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202603-0358,2026-03-08,PROD002,LIN002,TUR002,1953.32,100.0,10.0,500,481.31,460.74,20.57,1.0,1.07,0.24,1.31,239.99,158.83,905.39,307.05,98.25,1310.69,2.72,Aprobado con Observaciones,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202603-0359,2026-03-08,PROD005,LIN003,TUR002,3371.31,160.0,16.0,800,797.88,732.08,65.8,1.0,1.02,0.0,1.02,412.58,264.73,1551.95,526.86,112.2,2191.01,2.75,Rechazado / Reproceso,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202603-0360,2026-03-08,PROD001,LIN003,TUR002,2708.13,140.0,14.0,700,685.8,676.35,9.45,0.88,0.91,0.0,0.91,347.16,216.01,1256.41,442.51,100.1,1799.02,2.62,Aprobado A1,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202603-0361,2026-03-09,PROD003,LIN002,TUR002,2262.54,120.0,12.0,600,582.87,574.94,7.93,1.2,1.21,0.0,1.21,277.75,185.37,1052.27,355.54,90.75,1498.56,2.57,Aprobado A1,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202603-0362,2026-03-09,PROD003,LIN003,TUR003,2612.09,140.0,14.0,700,674.26,653.48,20.78,0.88,0.88,0.0,0.88,347.39,219.58,1216.08,443.22,96.8,1756.1,2.6,Aprobado con Observaciones,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202603-0363,2026-03-10,PROD002,LIN001,TUR003,1170.38,60.0,6.0,300,282.51,271.47,11.04,1.2,1.18,0.44,1.62,140.47,87.16,542.56,179.02,72.9,794.48,2.81,Aprobado con Observaciones,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 1 - Marmitas 500L,250,Noche (22:00 - 06:00)
LOT-202603-0364,2026-03-10,PROD002,LIN001,TUR001,1126.39,60.0,6.0,300,290.01,284.85,5.16,1.2,1.21,0.0,1.21,134.92,86.72,524.08,172.31,54.45,750.84,2.59,Aprobado A1,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202603-0365,2026-03-10,PROD003,LIN002,TUR002,2303.32,120.0,12.0,600,585.12,562.77,22.35,1.2,1.23,0.44,1.67,288.51,198.75,1069.39,370.06,125.25,1564.7,2.67,Aprobado con Observaciones,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202603-0366,2026-03-10,PROD004,LIN003,TUR001,3229.41,160.0,16.0,800,788.01,762.71,25.3,1.0,1.05,0.0,1.05,404.7,275.13,1492.35,518.66,115.5,2126.51,2.7,Aprobado con Observaciones,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202603-0367,2026-03-10,PROD005,LIN003,TUR002,3044.47,140.0,14.0,700,680.89,646.58,34.31,0.88,0.86,0.25,1.11,333.85,224.38,1397.68,427.55,122.1,1947.33,2.86,Rechazado / Reproceso,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202603-0368,2026-03-11,PROD002,LIN001,TUR001,1177.88,60.0,6.0,300,294.55,290.11,4.44,1.2,1.24,0.8,2.04,154.21,101.43,545.71,197.22,91.8,834.73,2.83,Aprobado A1,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202603-0369,2026-03-12,PROD001,LIN001,TUR003,769.73,40.0,4.0,200,195.07,170.89,24.18,0.8,0.86,0.0,0.86,98.47,71.84,357.29,126.78,38.7,522.77,2.68,Rechazado / Reproceso,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 1 - Marmitas 500L,250,Noche (22:00 - 06:00)
LOT-202603-0370,2026-03-12,PROD001,LIN001,TUR002,749.71,40.0,4.0,200,197.1,190.85,6.25,0.8,0.79,0.0,0.79,98.15,60.13,348.88,125.0,35.55,509.43,2.58,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202603-0371,2026-03-12,PROD004,LIN002,TUR001,2131.63,100.0,10.0,500,491.84,481.88,9.96,1.0,1.02,0.0,1.02,265.21,145.96,980.28,335.77,76.5,1392.55,2.83,Aprobado A1,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202603-0372,2026-03-12,PROD004,LIN002,TUR002,2490.28,120.0,12.0,600,582.32,572.98,9.34,1.2,1.26,0.0,1.26,296.03,195.8,1147.92,378.73,94.5,1621.15,2.78,Aprobado A1,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202603-0373,2026-03-12,PROD005,LIN003,TUR002,3559.92,160.0,16.0,800,783.04,754.92,28.12,1.0,0.95,0.84,1.79,421.82,275.87,1631.17,539.29,196.9,2367.36,3.02,Aprobado con Observaciones,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202603-0374,2026-03-13,PROD005,LIN001,TUR003,848.96,40.0,4.0,200,196.31,186.11,10.2,0.8,0.8,0.0,0.8,104.49,65.33,390.56,133.23,36.0,559.79,2.85,Rechazado / Reproceso,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 1 - Marmitas 500L,250,Noche (22:00 - 06:00)
LOT-202603-0375,2026-03-13,PROD005,LIN002,TUR002,2635.13,120.0,12.0,600,582.16,571.56,10.6,1.2,1.2,0.0,1.2,270.65,190.86,1208.75,347.68,90.0,1646.43,2.83,Aprobado A1,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202603-0376,2026-03-13,PROD002,LIN002,TUR003,1544.23,80.0,8.0,400,384.74,366.57,18.17,0.8,0.77,0.74,1.51,177.42,115.01,716.58,226.71,113.25,1056.54,2.75,Aprobado con Observaciones,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202603-0377,2026-03-13,PROD002,LIN003,TUR003,3027.49,160.0,16.0,800,761.95,744.48,17.47,1.0,1.0,0.0,1.0,400.59,272.02,1407.55,513.35,110.0,2030.9,2.67,Aprobado A1,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202603-0378,2026-03-13,PROD004,LIN003,TUR002,2916.63,140.0,14.0,700,690.83,678.91,11.92,0.88,0.91,0.59,1.5,359.02,241.92,1343.98,459.85,165.0,1968.83,2.85,Aprobado A1,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202603-0379,2026-03-13,PROD005,LIN003,TUR001,3501.39,160.0,16.0,800,774.7,757.56,17.14,1.0,1.02,0.0,1.02,375.93,257.53,1606.58,482.02,112.2,2200.8,2.84,Aprobado A1,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202603-0380,2026-03-14,PROD003,LIN002,TUR002,2358.12,120.0,12.0,600,597.72,578.27,19.45,1.2,1.17,0.0,1.17,310.77,208.45,1092.41,397.94,87.75,1578.1,2.64,Aprobado con Observaciones,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202603-0381,2026-03-14,PROD005,LIN002,TUR001,2563.54,120.0,12.0,600,590.88,581.86,9.02,1.2,1.19,0.24,1.43,288.42,205.64,1178.69,370.78,107.25,1656.72,2.8,Aprobado A1,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202603-0382,2026-03-14,PROD003,LIN002,TUR001,1476.92,80.0,8.0,400,377.39,344.16,33.23,0.8,0.82,0.96,1.78,196.66,129.0,688.31,251.47,133.5,1073.28,2.84,Rechazado / Reproceso,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202603-0383,2026-03-14,PROD001,LIN003,TUR003,2627.37,140.0,14.0,700,681.05,661.28,19.77,0.88,0.9,0.22,1.12,331.41,200.78,1222.5,421.79,123.2,1767.49,2.6,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202603-0384,2026-03-15,PROD001,LIN002,TUR002,1539.34,80.0,8.0,400,381.09,368.27,12.82,0.8,0.77,0.0,0.77,197.11,113.67,714.52,250.17,57.75,1022.44,2.68,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202603-0385,2026-03-15,PROD001,LIN002,TUR001,2327.72,120.0,12.0,600,594.09,590.76,3.33,1.2,1.2,0.46,1.66,297.78,216.96,1079.64,383.37,124.5,1587.51,2.67,Aprobado A1,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202603-0386,2026-03-15,PROD004,LIN003,TUR003,2892.41,140.0,14.0,700,647.12,624.91,22.21,0.88,0.84,0.0,0.84,302.37,215.34,1333.81,388.68,92.4,1814.89,2.8,Aprobado con Observaciones,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202603-0387,2026-03-15,PROD003,LIN003,TUR001,3110.62,160.0,16.0,800,769.37,754.44,14.93,1.0,1.06,0.8,1.86,392.86,268.38,1442.46,503.64,204.6,2150.7,2.8,Aprobado A1,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202603-0388,2026-03-16,PROD001,LIN001,TUR003,1124.83,60.0,6.0,300,290.49,267.29,23.2,1.2,1.15,0.0,1.15,134.01,92.13,523.43,171.87,51.75,747.05,2.57,Rechazado / Reproceso,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 1 - Marmitas 500L,250,Noche (22:00 - 06:00)
LOT-202603-0389,2026-03-16,PROD001,LIN002,TUR002,1496.92,80.0,8.0,400,393.12,379.88,13.24,0.8,0.84,0.0,0.84,183.1,137.13,696.71,236.18,63.0,995.89,2.53,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202603-0390,2026-03-16,PROD004,LIN002,TUR003,1644.9,80.0,8.0,400,400.76,397.43,3.33,0.8,0.81,0.44,1.25,189.82,135.17,758.86,244.0,93.75,1096.61,2.74,Aprobado A1,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202603-0391,2026-03-16,PROD001,LIN002,TUR001,1922.13,100.0,10.0,500,490.39,486.01,4.38,1.0,1.02,0.0,1.02,230.32,169.05,892.29,296.67,76.5,1265.46,2.58,Aprobado A1,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202603-0392,2026-03-16,PROD002,LIN003,TUR001,3732.14,200.0,20.0,1000,939.48,915.0,24.48,1.25,1.34,0.38,1.72,439.67,336.14,1737.5,567.94,189.2,2494.64,2.66,Aprobado con Observaciones,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202603-0393,2026-03-16,PROD005,LIN003,TUR002,2922.99,140.0,14.0,700,681.84,676.09,5.75,0.88,0.86,0.0,0.86,351.41,208.98,1346.66,446.77,94.6,1888.03,2.77,Aprobado A1,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202603-0394,2026-03-17,PROD004,LIN001,TUR002,849.25,40.0,4.0,200,196.11,194.91,1.2,0.8,0.78,0.0,0.78,95.67,56.94,390.69,121.64,35.1,547.43,2.79,Aprobado A1,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202603-0395,2026-03-17,PROD002,LIN001,TUR001,789.69,40.0,4.0,200,202.07,191.77,10.3,0.8,0.78,0.2,0.98,104.03,74.26,365.67,133.75,44.1,543.52,2.69,Rechazado / Reproceso,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202603-0396,2026-03-17,PROD004,LIN001,TUR002,804.57,40.0,4.0,200,200.48,198.74,1.74,0.8,0.77,0.0,0.77,99.49,59.81,371.92,126.57,34.65,533.14,2.66,Aprobado A1,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202603-0397,2026-03-17,PROD002,LIN002,TUR001,1526.01,80.0,8.0,400,378.56,358.1,20.46,0.8,0.78,0.0,0.78,184.01,112.75,708.92,234.34,58.5,1001.76,2.65,Rechazado / Reproceso,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202603-0398,2026-03-17,PROD004,LIN002,TUR001,2116.41,100.0,10.0,500,470.5,448.07,22.43,1.0,1.05,0.0,1.05,230.49,153.67,973.89,295.03,78.75,1347.67,2.86,Aprobado con Observaciones,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202603-0399,2026-03-17,PROD002,LIN002,TUR003,1972.75,100.0,10.0,500,477.42,472.21,5.21,1.0,1.0,0.48,1.48,249.77,162.82,913.55,319.26,111.0,1343.81,2.81,Aprobado A1,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202603-0400,2026-03-17,PROD005,LIN003,TUR003,2937.92,140.0,14.0,700,697.26,672.0,25.26,0.88,0.85,0.84,1.69,334.56,226.43,1352.93,428.64,185.9,1967.47,2.82,Aprobado con Observaciones,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202603-0401,2026-03-18,PROD002,LIN001,TUR003,759.43,40.0,4.0,200,187.26,179.68,7.58,0.8,0.85,0.0,0.85,93.56,55.55,352.96,118.94,38.25,510.15,2.72,Aprobado con Observaciones,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 1 - Marmitas 500L,250,Noche (22:00 - 06:00)
LOT-202603-0402,2026-03-18,PROD001,LIN001,TUR003,1138.25,60.0,6.0,300,286.85,279.41,7.44,1.2,1.2,0.0,1.2,145.34,105.59,529.07,187.08,54.0,770.15,2.68,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 1 - Marmitas 500L,250,Noche (22:00 - 06:00)
LOT-202603-0403,2026-03-18,PROD004,LIN001,TUR001,1228.0,60.0,6.0,300,297.3,289.24,8.06,1.2,1.21,1.0,2.21,143.81,104.12,566.76,185.07,99.45,851.28,2.86,Aprobado con Observaciones,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202603-0404,2026-03-18,PROD005,LIN002,TUR003,1763.24,80.0,8.0,400,376.82,322.34,54.48,0.8,0.77,0.0,0.77,176.68,120.3,808.56,226.45,57.75,1092.76,2.9,Rechazado / Reproceso,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202603-0405,2026-03-18,PROD005,LIN002,TUR001,2140.65,100.0,10.0,500,491.24,464.12,27.12,1.0,1.01,0.0,1.01,251.48,171.44,984.07,322.35,75.75,1382.17,2.81,Rechazado / Reproceso,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
